batch_size_24_Run_1,batch_size_24_Run_2,batch_size_24_Run_3,batch_size_32_Run_1,batch_size_32_Run_2,batch_size_32_Run_3,batch_size_64_Run_1,batch_size_64_Run_2,batch_size_64_Run_3,batch_size_128_Run_1,batch_size_128_Run_2,batch_size_128_Run_3
,,191.4649658,180.44664,,,156.3801422,199.0614929,,148.8243103,183.0002136,
,,193.0270386,180.8071442,,,152.5320282,198.9337463,,148.3327026,182.9137726,
,,194.4804688,180.9235382,,,153.0557098,200.8416901,,148.2954559,183.3089294,
,,197.5792389,183.7641907,,,152.974762,,,145.4632568,183.1349945,
,,199.883667,186.6071167,,,153.9825592,,,145.348053,183.4884338,
,,197.4822388,187.0331421,,,151.2737274,,,145.4562378,183.6264191,
,,196.032608,187.547226,,,148.9664307,,,145.0783081,183.0993958,
,,195.4809265,190.3053894,,,148.3177185,,,144.4597473,182.4448395,
,,197.5197906,193.0604095,,,144.9145355,,,141.3179321,181.4394989,
,,197.3537445,191.849884,,,152.9789429,,,141.15448,181.1311035,
,,202.8036957,192.2752838,,,152.9136047,,,141.3110046,183.3858337,
,,,192.9260559,,,153.2890625,,,141.4981079,185.2389221,
,,,195.7030029,,,153.4434357,,,136.7019501,187.7646179,
,,,196.2763824,,,153.2358856,,,136.4241028,189.692749,
,,,198.2726593,,,149.2172852,,,133.5877838,189.6186676,
,,,195.6509857,,,146.5036774,,,134.4051208,191.4352875,
,,,195.5658264,,,146.8109436,,,134.6665192,191.0469208,
,,,195.8871613,,,145.1712494,,,134.3679352,193.5696106,
,,,195.8756866,,,142.4671936,,,134.6213837,193.6338348,
,,,195.841507,,,142.2683258,,,134.4978638,193.4972992,
,,,196.099823,,,142.9814911,,,133.94664,193.0051422,
,,,195.8658447,,,143.4555664,,,131.3963013,193.6337738,
,,,199.1667633,,,140.3966064,,,131.6157532,190.3610229,
,,,198.9492798,,,139.4116364,,,128.9018402,190.0033722,
,,,198.9407196,,,139.8493958,,,132.0496826,190.5814667,
,,,201.8633728,,,137.552536,,,132.5928955,190.7561951,
,,,,,,136.6360474,,,135.8331299,190.9367371,
,,,,,,134.6426086,,,136.5498962,190.8997955,
,,,,,,134.978653,,,136.5993958,190.9207916,
,,,,,,133.6224976,,,132.4030304,191.0780029,
,,,,,,133.6895905,,,136.1091614,190.9450989,
,,,,,,134.1565399,,,131.3339539,188.2427216,
,,,,,,134.5720215,,,134.2095032,188.5479279,
,,,,,,134.1791534,,,128.2095947,194.8028107,
,,,,,,132.6572418,,,127.1675186,193.192627,
,,,,,,129.8851776,,,124.3152084,193.4874115,
,,,,,,127.0255585,,,127.3239822,196.135025,
,,,,,,129.4721375,,,126.822197,196.3102875,
,,,,,,130.4907532,,,126.754425,202.4470978,
,,,,,,132.6925812,,,121.5023727,,
,,,,,,136.4418793,,,117.016037,,
,,,,,,137.1907654,,,122.7272797,,
,,,,,,137.3078918,,,119.7503433,,
,,,,,,139.996521,,,120.8251038,,
,,,,,,137.6412048,,,124.9557648,,
,,,,,,135.6689758,,,124.6876984,,
,,,,,,134.8579102,,,122.2373276,,
,,,,,,132.0674744,,,119.1499634,,
,,,,,,131.1078644,,,116.8104477,,
,,,,,,130.4141083,,,121.4684219,,
,,,,,,129.9125519,,,124.8977966,,
,,,,,,132.9390411,,,122.860054,,
,,,,,,132.2245789,,,122.9586639,,
,,,,,,132.9596558,,,124.0108109,,
,,,,,,133.3243103,,,127.1643448,,
,,,,,,134.5063782,,,130.6171417,,
,,,,,,134.8023834,,,129.7452698,,
,,,,,,131.755127,,,129.7551117,,
,,,,,,131.810791,,,130.0835876,,
,,,,,,131.9795074,,,132.3213348,,
,,,,,,136.1632233,,,129.8078461,,
,,,,,,136.5827637,,,129.8457947,,
,,,,,,137.023819,,,125.0453491,,
,,,,,,140.4351959,,,125.2224197,,
,,,,,,140.557373,,,129.6347656,,
,,,,,,140.7967224,,,129.5647278,,
,,,,,,141.1147919,,,129.2414703,,
,,,,,,138.3244629,,,126.8239441,,
,,,,,,138.0646667,,,123.0645599,,
,,,,,,135.6793671,,,123.8563385,,
,,,,,,136.1405334,,,124.0590515,,
,,,,,,134.1099854,,,124.2970963,,
,,,,,,134.3692627,,,124.1601105,,
,,,,,,134.2855682,,,124.1631012,,
,,,,,,134.4693298,,,122.48452,,
,,,,,,134.1544495,,,117.948494,,
,,,,,,137.0469818,,,118.0765457,,
,,,,,,139.0954132,,,112.634079,,
,,,,,,139.6649323,,,110.3702774,,
,,,,,,140.4420319,,,107.5794525,,
,,,,,,146.611969,,,111.006134,,
,,,,,,147.0761108,,,115.8099213,,
,,,,,,146.9154205,,,116.0035706,,
,,,,,,151.293335,,,118.7054977,,
,,,,,,151.0924377,,,118.8460464,,
,,,,,,151.4717255,,,118.7624283,,
,,,,,,151.7214661,,,122.3584518,,
,,,,,,151.5383911,,,126.4750977,,
,,,,,,151.1578827,,,127.2240829,,
,,,,,,155.5731812,,,127.9146347,,
,,,,,,153.0777283,,,127.9441299,,
,,,,,,153.5764313,,,125.7149124,,
,,,,,,150.4210815,,,128.6126404,,
,,,,,,148.6197205,,,128.8248901,,
,,,,,,148.598999,,,126.5553284,,
,,,,,,151.3207092,,,124.7193222,,
,,,,,,152.0720825,,,125.01017,,
,,,,,,150.00383,,,122.8519287,,
,,,,,,149.457077,,,122.3438034,,
,,,,,,149.8162842,,,121.5209427,,
,,,,,,151.0547333,,,121.2638626,,
,,,,,,154.5930939,,,118.7486801,,
,,,,,,151.3464966,,,123.5228348,,
,,,,,,152.0705261,,,121.0735321,,
,,,,,,152.3755188,,,123.6518402,,
,,,,,,155.2023163,,,123.73452,,
,,,,,,158.1735382,,,122.6846008,,
,,,,,,158.4668274,,,122.7399063,,
,,,,,,157.9701385,,,123.3231812,,
,,,,,,158.4072571,,,123.6612473,,
,,,,,,158.8530731,,,121.5241776,,
,,,,,,158.9379272,,,121.6083832,,
,,,,,,158.4634094,,,124.8623886,,
,,,,,,158.9116058,,,124.885498,,
,,,,,,163.5027161,,,125.0148468,,
,,,,,,166.502655,,,122.5584335,,
,,,,,,160.3350067,,,123.9182281,,
,,,,,,156.4213104,,,123.8173294,,
,,,,,,158.8568115,,,128.1602478,,
,,,,,,158.9374237,,,128.4368896,,
,,,,,,158.727478,,,125.5456772,,
,,,,,,158.6158142,,,125.9142075,,
,,,,,,155.7026215,,,127.7725601,,
,,,,,,151.6760254,,,127.8110275,,
,,,,,,144.930603,,,124.4655685,,
,,,,,,146.9453888,,,119.8918839,,
,,,,,,144.744812,,,122.4844666,,
,,,,,,147.0710144,,,129.9658508,,
,,,,,,144.5489197,,,130.1114655,,
,,,,,,139.9673462,,,130.8294373,,
,,,,,,139.9340668,,,130.7506409,,
,,,,,,137.5838013,,,135.6729736,,
,,,,,,132.5079346,,,137.4286346,,
,,,,,,129.2752228,,,133.8247223,,
,,,,,,125.2546158,,,133.9637146,,
,,,,,,127.8794708,,,133.319397,,
,,,,,,130.2144012,,,133.5466156,,
,,,,,,130.1474152,,,128.7679443,,
,,,,,,129.070755,,,135.0644073,,
,,,,,,129.1215057,,,138.0635071,,
,,,,,,128.7409821,,,142.8403625,,
,,,,,,128.5818024,,,142.7032013,,
,,,,,,125.6605835,,,138.6925964,,
,,,,,,128.7675323,,,143.5273895,,
,,,,,,131.3125458,,,142.6667938,,
,,,,,,131.7585602,,,142.6269684,,
,,,,,,132.4915009,,,142.6262512,,
,,,,,,135.8240204,,,142.9914551,,
,,,,,,138.8227539,,,144.4921875,,
,,,,,,139.5255585,,,144.6432953,,
,,,,,,139.8781281,,,144.5264282,,
,,,,,,139.7955017,,,149.0978394,,
,,,,,,134.9033661,,,149.2247009,,
,,,,,,137.8364868,,,151.8433685,,
,,,,,,138.0894012,,,149.4454346,,
,,,,,,141.3418274,,,154.4031219,,
,,,,,,138.1802673,,,149.9935455,,
,,,,,,136.3521118,,,150.1230927,,
,,,,,,136.4161682,,,150.0973358,,
,,,,,,130.553894,,,146.7110291,,
,,,,,,130.3235474,,,147.0337982,,
,,,,,,126.9158707,,,150.040741,,
,,,,,,127.3809586,,,154.2072906,,
,,,,,,127.0398865,,,148.7522125,,
,,,,,,127.3855591,,,148.7502441,,
,,,,,,121.3892365,,,144.8712921,,
,,,,,,121.2851563,,,144.9016418,,
,,,,,,119.9230804,,,151.345932,,
,,,,,,119.413826,,,151.0664063,,
,,,,,,122.2561722,,,152.8219757,,
,,,,,,118.5765762,,,150.1461334,,
,,,,,,121.2449951,,,152.0938416,,
,,,,,,121.6263657,,,149.676239,,
,,,,,,120.0062332,,,149.8388824,,
,,,,,,119.7668839,,,149.2379608,,
,,,,,,109.8297272,,,147.9241333,,
,,,,,,109.6395111,,,144.9107361,,
,,,,,,110.0024109,,,143.6618195,,
,,,,,,109.0958939,,,143.730484,,
,,,,,,109.0417175,,,143.2651825,,
,,,,,,106.1165848,,,137.8829651,,
,,,,,,108.1463318,,,133.8877106,,
,,,,,,108.7488708,,,131.2418365,,
,,,,,,109.5955124,,,126.8578339,,
,,,,,,109.7252808,,,126.6717911,,
,,,,,,111.9143219,,,126.2737198,,
,,,,,,112.2229919,,,128.2149048,,
,,,,,,112.661293,,,127.9357376,,
,,,,,,113.1781311,,,130.4296722,,
,,,,,,112.9813995,,,128.1781311,,
,,,,,,115.41436,,,124.8369522,,
,,,,,,115.7548599,,,127.1157684,,
,,,,,,119.0691299,,,126.6071548,,
,,,,,,121.017746,,,129.329361,,
,,,,,,115.2982101,,,123.3059082,,
,,,,,,115.6085968,,,123.2325363,,
,,,,,,117.5159378,,,119.1599197,,
,,,,,,119.5698318,,,119.7603455,,
,,,,,,120.5330734,,,119.2474747,,
,,,,,,120.2446823,,,118.6790695,,
,,,,,,121.4339828,,,118.9593048,,
,,,,,,122.3066711,,,120.8877106,,
,,,,,,122.9234238,,,116.6826706,,
,,,,,,120.0765076,,,112.9907303,,
,,,,,,120.2131348,,,108.4765244,,
,,,,,,117.5445633,,,104.3029938,,
,,,,,,118.0323486,,,104.4554291,,
,,,,,,115.5627441,,,103.8623657,,
,,,,,,119.1380386,,,103.7664032,,
,,,,,,116.7477036,,,103.6461868,,
,,,,,,114.2867889,,,103.6291885,,
,,,,,,114.3905106,,,106.3156128,,
,,,,,,115.3446274,,,99.05752563,,
,,,,,,113.1328506,,,99.10722351,,
,,,,,,110.4395142,,,95.07849884,,
,,,,,,107.9280167,,,90.58692932,,
,,,,,,113.8995056,,,93.84786987,,
,,,,,,119.7849655,,,97.49723053,,
,,,,,,120.2833405,,,88.69819641,,
,,,,,,119.8555756,,,85.77514648,,
,,,,,,120.1022034,,,85.80833435,,
,,,,,,120.1240692,,,85.85229492,,
,,,,,,122.7433395,,,86.12734985,,
,,,,,,127.0126114,,,81.92733765,,
,,,,,,128.8309631,,,83.12644958,,
,,,,,,128.1469727,,,86.32763672,,
,,,,,,131.335434,,,89.40856171,,
,,,,,,130.7610931,,,87.10752106,,
,,,,,,133.0551758,,,87.11039734,,
,,,,,,138.6589203,,,85.27895355,,
,,,,,,138.63797,,,84.81574249,,
,,,,,,140.360672,,,82.35083771,,
,,,,,,142.4152832,,,82.07387543,,
,,,,,,146.3613586,,,86.35381317,,
,,,,,,152.3524933,,,84.02597046,,
,,,,,,151.9120636,,,83.74005127,,
,,,,,,152.113205,,,83.30644226,,
,,,,,,152.1411896,,,78.08711243,,
,,,,,,154.5341797,,,80.29014587,,
,,,,,,154.7252197,,,79.98951721,,
,,,,,,154.925766,,,80.37062073,,
,,,,,,155.0291901,,,80.29537964,,
,,,,,,160.2076416,,,75.43976593,,
,,,,,,159.7548981,,,79.89279175,,
,,,,,,159.4157257,,,77.50260162,,
,,,,,,161.7258911,,,82.17579651,,
,,,,,,162.0334473,,,82.18241882,,
,,,,,,164.0292511,,,80.11457825,,
,,,,,,163.5791626,,,81.17472076,,
,,,,,,163.6724701,,,78.8028183,,
,,,,,,163.3253174,,,78.40938568,,
,,,,,,162.9615173,,,83.6468277,,
,,,,,,168.4746399,,,81.59037018,,
,,,,,,168.2538147,,,79.15423584,,
,,,,,,168.3785858,,,74.87698364,,
,,,,,,168.1858673,,,72.44069672,,
,,,,,,171.4417267,,,70.04649353,,
,,,,,,175.3645477,,,62.57754898,,
,,,,,,174.2645721,,,67.48339844,,
,,,,,,180.07164,,,64.73947144,,
,,,,,,179.9446564,,,67.27680969,,
,,,,,,183.0279388,,,61.8568573,,
,,,,,,181.8955994,,,62.30153656,,
,,,,,,182.2179413,,,66.26251221,,
,,,,,,181.8184814,,,69.30657196,,
,,,,,,178.7653656,,,70.4692688,,
,,,,,,177.6329041,,,66.95967102,,
,,,,,,181.6035919,,,67.05399323,,
,,,,,,182.257782,,,67.67810059,,
,,,,,,182.1768341,,,68.36844635,,
,,,,,,186.709671,,,73.66458893,,
,,,,,,181.5783081,,,72.65155792,,
,,,,,,181.6780548,,,75.1809845,,
,,,,,,182.6796875,,,77.65302277,,
,,,,,,182.752243,,,72.91600037,,
,,,,,,192.2900543,,,72.32003784,,
,,,,,,192.3980255,,,76.59784698,,
,,,,,,192.0134125,,,76.65231323,,
,,,,,,185.0422516,,,76.21337891,,
,,,,,,179.6217651,,,74.88690948,,
,,,,,,179.434433,,,68.66183472,,
,,,,,,179.5183105,,,62.62815475,,
,,,,,,178.5713654,,,62.36444473,,
,,,,,,178.7926025,,,61.33112717,,
,,,,,,176.0690155,,,55.30251694,,
,,,,,,168.5261688,,,59.11506271,,
,,,,,,163.0982361,,,57.13890076,,
,,,,,,157.4796448,,,57.35106277,,
,,,,,,155.034729,,,57.35810852,,
,,,,,,154.9134521,,,57.01751709,,
,,,,,,155.0963745,,,56.5862999,,
,,,,,,154.3733215,,,57.9329567,,
,,,,,,151.0127411,,,57.32469559,,
,,,,,,151.3946075,,,59.24797058,,
,,,,,,153.9953918,,,59.63749313,,
,,,,,,150.3459778,,,61.22053528,,
,,,,,,146.4251099,,,63.09687424,,
,,,,,,139.7846527,,,62.82602692,,
,,,,,,129.9178314,,,62.67847443,,
,,,,,,132.8575439,,,58.54423904,,
,,,,,,132.6590576,,,63.03897476,,
,,,,,,132.2587585,,,51.62976837,,
,,,,,,134.9193268,,,60.66290283,,
,,,,,,137.4233398,,,59.86613464,,
,,,,,,137.1821136,,,64.4548111,,
,,,,,,136.0934448,,,68.96201324,,
,,,,,,132.6820374,,,68.92219543,,
,,,,,,135.0052795,,,68.74467468,,
,,,,,,135.1785583,,,65.63363647,,
,,,,,,137.5901489,,,72.67601013,,
,,,,,,140.0805969,,,74.9768219,,
,,,,,,139.7992249,,,75.09872437,,
,,,,,,139.6108856,,,77.7297287,,
,,,,,,142.0085754,,,77.68469238,,
,,,,,,141.7369537,,,84.19502258,,
,,,,,,144.344162,,,81.61467743,,
,,,,,,144.0376282,,,81.60521698,,
,,,,,,144.32901,,,81.85997772,,
,,,,,,141.4235229,,,79.12979889,,
,,,,,,139.5431976,,,80.2648468,,
,,,,,,139.0149994,,,80.10939026,,
,,,,,,130.7940826,,,80.23982239,,
,,,,,,133.7372742,,,74.94377136,,
,,,,,,134.4540253,,,79.96855927,,
,,,,,,139.187439,,,77.44387054,,
,,,,,,140.1014099,,,77.68093872,,
,,,,,,139.5113068,,,75.04222107,,
,,,,,,140.2764893,,,72.19335938,,
,,,,,,140.3155518,,,74.50685883,,
,,,,,,140.1592865,,,74.24451447,,
,,,,,,140.3143921,,,72.24465179,,
,,,,,,140.9401245,,,74.73133087,,
,,,,,,141.0186005,,,74.66487885,,
,,,,,,141.3539734,,,74.42199707,,
,,,,,,141.745285,,,73.29289246,,
,,,,,,138.7362366,,,75.46948242,,
,,,,,,136.7476349,,,77.55413055,,
,,,,,,136.4579773,,,77.4532547,,
,,,,,,136.477417,,,77.55891418,,
,,,,,,136.519516,,,72.53535461,,
,,,,,,130.7090759,,,75.80562592,,
,,,,,,130.6077118,,,72.16477966,,
,,,,,,131.1784515,,,74.49973297,,
,,,,,,131.2885437,,,73.99636078,,
,,,,,,131.4080811,,,76.35366821,,
,,,,,,130.941864,,,79.13056183,,
,,,,,,130.4195099,,,79.1277771,,
,,,,,,130.1617737,,,79.17212677,,
,,,,,,129.8406219,,,78.92176056,,
,,,,,,130.0738983,,,78.40015411,,
,,,,,,129.9928284,,,81.12123871,,
,,,,,,130.2598724,,,86.93275452,,
,,,,,,129.8465271,,,87.1540451,,
,,,,,,129.6456909,,,86.99419403,,
,,,,,,129.3503265,,,86.90707397,,
,,,,,,129.3126068,,,91.1309967,,
,,,,,,129.4130554,,,90.72669983,,
,,,,,,129.733139,,,89.80965424,,
,,,,,,128.1643372,,,94.6681366,,
,,,,,,128.3505859,,,95.26238251,,
,,,,,,128.994751,,,95.04138947,,
,,,,,,128.7253265,,,93.25603485,,
,,,,,,126.929718,,,93.91902924,,
,,,,,,126.8260269,,,94.30548859,,
,,,,,,124.3169327,,,91.29452515,,
,,,,,,133.2677612,,,92.03092957,,
,,,,,,126.6295471,,,97.55027771,,
,,,,,,126.6241837,,,97.14331055,,
,,,,,,126.3948135,,,102.4891281,,
,,,,,,126.2995987,,,102.3581467,,
,,,,,,126.2933044,,,107.3464203,,
,,,,,,128.075058,,,111.014061,,
,,,,,,128.4394989,,,111.3150711,,
,,,,,,125.3473053,,,118.1046219,,
,,,,,,125.2988892,,,123.462738,,
,,,,,,125.942276,,,124.0733337,,
,,,,,,126.0708694,,,129.714859,,
,,,,,,126.0947876,,,129.3663177,,
,,,,,,134.1564178,,,129.2334137,,
,,,,,,139.8353271,,,127.0453949,,
,,,,,,143.4944153,,,130.5396271,,
,,,,,,143.2665558,,,133.5943909,,
,,,,,,144.0965729,,,136.9192505,,
,,,,,,143.818924,,,140.5010223,,
,,,,,,146.7110748,,,144.3157806,,
,,,,,,154.1456451,,,144.5072632,,
,,,,,,155.3186646,,,141.9103088,,
,,,,,,160.8833771,,,143.7984467,,
,,,,,,163.1280975,,,143.6874084,,
,,,,,,163.8169403,,,149.2055206,,
,,,,,,163.5253906,,,164.5001678,,
,,,,,,164.1000061,,,164.5977783,,
,,,,,,167.285202,,,165.4763641,,
,,,,,,167.1911316,,,165.8200378,,
,,,,,,170.6030579,,,165.4609833,,
,,,,,,174.6504364,,,168.2443848,,
,,,,,,177.4332428,,,168.3829041,,
,,,,,,183.7754822,,,171.509552,,
,,,,,,193.3983917,,,171.394043,,
,,,,,,188.7849884,,,171.4594116,,
,,,,,,189.0449982,,,171.4697876,,
,,,,,,189.7871246,,,171.7193146,,
,,,,,,190.1921234,,,172.0008545,,
,,,,,,190.2940521,,,171.6738281,,
,,,,,,190.8443756,,,171.6162872,,
,,,,,,192.0285645,,,174.22966,,
,,,,,,195.1854401,,,173.9044495,,
,,,,,,195.5188751,,,176.7568817,,
,,,,,,195.3055725,,,179.6614532,,
,,,,,,195.3277283,,,181.8801117,,
,,,,,,192.6542053,,,181.7625427,,
,,,,,,192.6817627,,,181.7871094,,
,,,,,,192.743103,,,187.3981018,,
,,,,,,192.8716431,,,187.3041534,,
,,,,,,195.5874481,,,189.9623413,,
,,,,,,196.097641,,,189.6057129,,
,,,,,,198.9920502,,,192.2722626,,
,,,,,,198.9004211,,,185.9398804,,
,,,,,,199.1738281,,,180.2833099,,
,,,,,,201.3844299,,,180.563385,,
,,,,,,,,,182.7517853,,
,,,,,,,,,182.3921661,,
,,,,,,,,,182.7746887,,
,,,,,,,,,183.1618805,,
,,,,,,,,,187.0011292,,
,,,,,,,,,186.8932648,,
,,,,,,,,,186.6291046,,
,,,,,,,,,186.8452911,,
,,,,,,,,,191.692749,,
,,,,,,,,,191.5591278,,
,,,,,,,,,198.1448822,,
,,,,,,,,,198.5085907,,
,,,,,,,,,203.2037048,,
